id,kaynak,chunk_idx,soru,cevap,tip,baglam
1509642_c0017_216,1509642.pdf,17,Alınan Temettüler ne kadar oldu?,1.316.096,sayısal,"Tablosu (TFRS 9'a Göre Karşılık Ayrılmış)
BANKACILIK FAALİYETLERİNE İLİŞKİN NAKİT AKIŞLARI
Bankacılık Faaliyet Konusu Varlık ve Yükümlülüklerdeki 
Değişim Öncesi Faaliyet Kârı
48.426.692
-5.144.779
Alınan Faizler
372.100.530
254.511.422
Ödenen Faizler
-323.511.062
-263.035.656
Alınan Temettüler
1.31"
1505620_c0014_840,1505620.pdf,14,Nasıl değişti şirketin genel performansı bu dönemde?,Bu dönemde şirketin genel performansı %3.4'le arttı.,özet,"3.153
-219.401.783
DİĞER FAALİYETLERDEN VE OLAĞANDIŞI FAALİYETLERDEN 
GELİR VE KARLAR İLE GİDER VE ZARARLAR (+/-)
-2.871.996.694
-866.613.540
-548.325.038
-385.788.265
Karşılıklar Hesabı (+/-)
47
-2.601.938.531
-941.989.008
-1.234.078.166
-660.634.564
Reeskont Hesabı (+/-)
47
-293.105.391
196.084.11"
1566680_c0001_856,1566680.pdf,1,Bağımsız Denetçiler için Etik Kurallar ile Sermaye Piyasası Kurulu mevzuatında ve ilgili diğer mevzuatta Grup'tan bağımsız olduğunuzdan hangi informationları içerir?,Grup'tan bağımsız olduğumuzdan kamu yararını ilgilendiren kuruluşların konsolide finansal tablolarının bağımsız denetimleriyle ilgili olarak yer alan etik hükümlere uygun olarak Grup'tan bağımsızdüğumu beyan ederiz.,neden,"n 
geçerli olan 
 (Etik Kurallar) ile Sermaye Piyasası Kurulu mevzuatında ve ilgili diğer mevzuatta 
Bağımsız Denetçiler için Etik Kurallar (Bağımsızlık Standartları Dahil)
kamu yararını ilgilendiren kuruluşların konsolide finansal tablolarının bağımsız denetimleriyle ilgili olarak yer alan etik hük"
1509641_c0020_711,1509641.pdf,20,17.506.703 bakiyeler ne kadar oldu?,24.305.212,sayısal,"İKLİKLER
Dönem Başı Bakiyeler
8.447.051 556.937 1.711.913
17.506.703
-10.898.501
90.242 23.528.740
-12.810.095
-9.513.736 143.532.843 1.639.954 29.016.823 192.808.874
4.672 192.813.546
TMS 8 Uyarınca Yapılan Düzeltmeler
0
0
Hataların Düzeltilmesinin Etkisi
0
0
Muhasebe Politikasında Yapılan Değişikl"
1467937_c0002_311,1467937.pdf,2,Dönem karı vergi yükümlülüğünün ne kadar olduğu biliniyor?,143.417,tarih,"
9
3.219.361
2.890.741
Peşin Ödenmiş Giderler
252.381
137.937
Cari Dönem Vergisiyle İlgili Varlıklar
12.133
54.634
Diğer Dönen Varlıklar
129.190
241.240
ARA TOPLAM
12.534.325
12.609.364
TOPLAM DÖNEN VARLIKLAR
12.534.325
12.609.364
DURAN VARLIKLAR
Finansal Yatırımlar
5
4.329.845
4.876.910
Ticari Alac"
1546392_c0002_897,1546392.pdf,2,Bağımsız Denetçi Görüşü'nün contentsine göre ne kadar hasar tazminat bedeli ödenmemiş?,ödenmemiş,sayısal," toplam tutarı 
67.415.152.707 TL'dir.
Bağımsız Denetçi Görüşü

Teknik Karşılıklar Yönetmeliği uyarınca, muallak tazminat karşılığı, tahakkuk 
etmiş ve hesaben tespit edilmiş ancak ödenmemiş hasar ve tazminat bedelleri 
veya bu bedel hesaplanamamış ise tahmini bedelleri ile gerçeklemiş ancak 
rapor "
1569985_c0003_790,1569985.pdf,3,Konsolide faaliyet raporu ekte sunulmuştur.,"Evet, 01.01.2025 - 31.12.2025 dönemine ilişkin konsolide faaliyet raporu ekte sunulmuştur.",sayısal,"
 
Finansal Tablo Niteliği
Konsolide
İlgili Şirketler []
İlgili Fonlar
[]
Faaliyet Raporu
Yapılan Açıklama Düzeltme mi?
Hayır (No)
Konuya İlişkin Daha Önce Yapılan Açıklamanın Tarihi
-
Açıklamalar
01.01.2025 - 31.12.2025 dönemine ilişkin konsolide faaliyet raporu ekte sunulmuştur. 
Faaliyet Raporu"
1552589_c0019_272,1552589.pdf,19,Alınan Ücret ve Komisyonlar ne kadar oldu?,202.112.174,sayısal,"lardan Alınan Faizler
27.172.418
4.308.110
Para Piyasası İşlemlerinden Alınan Faizler
2.538.296
4.999.786
Menkul Değerlerden Alınan Faizler
84.498.994
81.439.323
Gerçeğe Uygun Değer Farkı Kar Zarara Yansıtılanlar
1.365.546
1.048.052
Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire 
Yansıtılanlar
33.8"
1549019_c0011_331,1549019.pdf,11,Nasıl değişti? TOPLAM VARLIKLAR 134.411.301.097,"TOPLAM VARLIKLAR, şirketin cari olmayan varlıklarının toplamı ile cari olan varlıkların toplamıdır. Bu, şirketin cari olmayan varlıklarının toplamı olan 11.168.888.753'e eklenmektedir.",karşılaştırma," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
1467923_c0002_921,1467923.pdf,2,16. Dönem için türev araçlar ne kadar oldu?,1.423.660,sayısal,"iğer Alacaklar
16
553.173
222.412
İlişkili Taraflardan Diğer Alacaklar
16, 28
145.845
0
İlişkili Olmayan Taraflardan Diğer Alacaklar
407.328
222.412
Türev Araçlar
17
1.423.660
1.714.146
Stoklar
8
57.807.387
70.328.359
Peşin Ödenmiş Giderler
12
2.175.168
2.065.295
Diğer Dönen Varlıklar
13
23.513.600
"
1477669_c0004_565,1477669.pdf,4,Uzun vadeli karşılıklar ne kadar idi?,2.477.088.379,sayısal,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Uzun Vadeli Borçlanmalar
22
166.085.410.756
137.056.673.716
İlişkili Olmayan Taraflardan Uzun Vadeli Borçlanmalar
166.085.410.756
137.056.673.716
Banka Kredileri
22
2.708.532.094
808.687.12"
1508775_c0003_517,1508775.pdf,3,5.1.3'te 97.914.943 ile 43.510.384 arasındaki fark ne kadar?,54.404.559,sayısal,"eğe Uygun Değer Farkı Diğer Kapsamlı Gelire 
Yansıtılan Finansal Varlıklar
5.1.3
97.914.943
43.510.384
141.425.327
81.015.596
23.507.949
104.523.545
Devlet Borçlanma Senetleri
97.682.578
39.361.892
137.044.470
80.245.508
20.702.662
100.948.170
Sermayede Payı Temsil Eden Menkul Değerler
232.365
3.953"
1564377_c0009_405,1564377.pdf,9,Konsolide finansal tablolardaki ilgili açıklamalara dikkat çekmemek ya da bu açıklamaların yetersiz olması durumunda olumlu görüş dışında bir görüş vermemek gerektiği sonucuna varılmaktadır.,"Evet, gerektiği sonucuna varılmaktadır",özet,"tablolara istinaden alacakları 
ekonomik kararları etkilemesi makul ölçüde bekleniyorsa bu yanlışlıklar önemli olarak kabul edilir.
Sermaye Piyasası Kurulu düzenlemelerine ve BDS'lere uygun olarak yürütülen bir bağımsız denetimin gereği olarak, bağımsız denetim boyunca mesleki 
muhakememizi kullanma"
1555145_c0002_311,1555145.pdf,2,"TMS 29'a uygun olarak, konsolide finansal tablolar ve önceki dönemlere ait finansal bilgiler neye göre yeniden düzeltilmiştir?",Raporlama tarihine göre Türk Lirası'nın satın alma gücündeki değişiklikler,sayısal," Grup, ""TMS 29 
Yüksek 
Enflasyonlu 
Ekonomilerde 
Finansal 
Raporlama"" standardını uygulamaya devam 
etmektedir.
TMS 29'a uygun olarak, konsolide finansal tablolar 
ve önceki dönemlere ait finansal bilgiler, Türk 
Lirası'nın genel satın alma gücündeki değişikliklerin 
yansıtılması için yeniden düze"
1555003_c0013_681,1555003.pdf,13,Faiz Gelirleri ile İlgili Düzeltmelerde total olan faiz geliri ne kadar?,-1.373.733,sayısal,"ntemiyle Değerlenen Yatırımların Nakit Akış 
Riskinden Korunma Kazançları (Kayıpları)
208.788
311.289
Özkaynak Yöntemiyle Değerlenen Yatırımların Yabancı Para 
Çevrim Farkları Kazançları (Kayıpları)
-325.849
-875.730
DİĞER KAPSAMLI GELİR (GİDER)
-558.347
-314.028
TOPLAM KAPSAMLI GELİR (GİDER)
4.438."
1564377_c0016_136,1564377.pdf,16,0 ile 32.229.234 arasında olan nakit akışlarının değişimi nedir?,40.500.474,sayısal,"rin Dağılımı
Kontrol Gücü Olmayan Paylar
0
0
Ana Ortaklık Payları
2.342.586
-6.480.133
Diğer Kapsamlı Gelir Tablosu

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 "
1511351_c0002_750,1511351.pdf,2,2.110 ne kadar?,2.110,sayısal,"2.110
KAYNAKLAR
Finansal Durum Tablosu (Bilanço)

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
"
1477063_c0008_638,1477063.pdf,8,Faaliyetlerle İlgili Diğer Alacaklardaki Azalış (Artış) ile ilgili düzeltmelerde ne kadar değişim var?,-5.564.897.013,sayısal,"önem Karı (Zararı)
2.497.837.153
496.187.657
Sürdürülen Faaliyetlerden Dönem Karı (Zararı)
2.497.837.153
496.187.657
Dönem Net Karı (Zararı) Mutabakatı İle İlgili Düzeltmeler
6.480.781.892
9.327.767.954
Amortisman ve İtfa Gideri İle İlgili Düzeltmeler
8-9-10
8.118.538.537
5.584.589.446
Değer Düşüklü"
1477170_c0007_918,1477170.pdf,7,Faaliyetlerden elde edilen nakit akışlarınde net azalış ne oldu?,-82.309,sayısal,"ler
636
66
Alacaklarda Değer Düşüklüğü (İptali) ile İlgili 
Düzeltmeler
8
636
66
Karşılıklar İle İlgili Düzeltmeler
57.330
68.343
Çalışanlara Sağlanan Faydalara İlişkin Karşılıklar (
İptali) ile İlgili Düzeltmeler
16
57.330
68.343
Faiz (Gelirleri) ve Giderleri İle İlgili Düzeltmeler
99.067
215.196
F"
1113258_c0018_138,1113258.pdf,18,Yükümlülüğün veya Gerçeğe Uygun Değer Riskinden Korunma Muhasebesi Uygulanan Kesin Taahhüdün Başlangıç Maliyetine veya Defter Değerine Dahil Edilen Tutar,0,sayısal,"aleminden Çıkarılan ve Finansal Olmayan Varlığın
(Yükümlülüğün) veya Gerçeğe Uygun Değer 
Riskinden Korunma Muhasebesi Uygulanan Kesin 
Taahhüdün Başlangıç Maliyetine veya Defter 
Değerine Dahil Edilen Tutar
Forward Sözleşmesinin Forward Bileşeninin 
Değerindeki Değişiklikler Kaleminden Çıkarılan ve"
1549021_c0018_481,1549021.pdf,18,Yatırım Giderleri (-) ne kadar oldu?,-0,sayısal," 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Diğer Teknik Gelirler (Reasürör Payı Düşülmüş Olarak) (+/
-)
0
0
Brüt Diğer Teknik Gelirler (+/-)
0
0
Brüt Diğer Teknik Gelirlerde Reasürör Payı (+/-)
0
0
Tahakkuk Eden Rücu Gelirleri (+)
0
0
HAYAT TEKNİK GİDER
0
0
Gerçekleşen"
1569104_c0012_698,1569104.pdf,12,Özkaynak yöntemiyle değerlenen yatırımların diğer kapsamlı gelirinden kar veya zararda sınıflandırılacak paylar ne kadar?,0,sayısal,".540
Tanımlanmış Fayda Planları Yeniden Ölçüm Kazançları (
Kayıpları)
20
-55.546
-210.053
Özkaynak Yöntemiyle Değerlenen Yatırımların Diğer 
Kapsamlı Gelirinden Kar veya Zararda 
Sınıflandırılmayacak Paylar
0
0
Kar veya Zararda Yeniden Sınıflandırılmayacak Diğer 
Kapsamlı Gelire İlişkin Vergiler
13."
1558025_c0007_426,1558025.pdf,7,Satış Amaçlı Sınıflandırılan Duran Varlıkların TOPLAM DÖNEN VARLIKLAR'a ne kadar olan?,47.008.163,sayısal,"r Alacaklar
1.040.113
760.671
İlişkili Taraflardan Diğer Alacaklar
8
480.230
334.634
İlişkili Olmayan Taraflardan Diğer Alacaklar
12
559.883
426.037
Stoklar
13
2.860.664
1.642.583
Peşin Ödenmiş Giderler
19
1.713.693
1.958.464
Cari Dönem Vergisiyle İlgili Varlıklar
36
1.596.074
1.012.292
Diğer Dönen "
1513578_c0006_321,1513578.pdf,6,Önceki Dönem ve current Dönem arasında net kar değişimi nasıl?,"Dönem Net Karı (Zararı) mutabakatı ile ilgili düzeltmeler neticesinde 30.274.666.406 TL arttı, 14.971.079.228 TL azaldı.",karşılaştırma,"8.583.699
20.717.934.880
15.575.314.045
15.712.403.754

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Sunum Para Birimi
TL
Finansa"
1555140_c0009_605,1555140.pdf,9,İlişkili Taraflara Ticari Borçlar ne kadardır?,18.733.851,sayısal,"
14.845.615
İlişkili Taraflara Ticari Borçlar
4
18.733.851
5.052.708
İlişkili Olmayan Taraflara Ticari Borçlar
5
24.667.090
9.792.907
Çalışanlara Sağlanan Faydalar Kapsamında Borçlar
14
1.828.014
1.200.787
Diğer Borçlar
5
2.227.610
124.975
Müşteri Sözleşmelerinden Doğan Yükümlülükler
8
1.078.488
317"
1598259_c0003_288,1598259.pdf,3,Krediler'ne ait olan maliyetin 2022 yılında ne kadar olduğu?,1.413.879.167,sayısal,"0.001
253.119.240
517.139.241
Devlet Borçlanma Senetleri
207.113.015
178.513.890
385.626.905
233.164.046
171.424.535
404.588.581
Sermayede Payı Temsil Eden Menkul Değerler
170.008
109
170.117
170.008
109
170.117
Diğer Finansal Varlıklar
39.158.841
72.768.008
111.926.849
30.685.947
81.694.596
112.380"
1479968_c0002_592,1479968.pdf,2,Neden arttı/azaldı? İlişkili Olmayan Taraflardan Ticari Alacaklar?,"İlişkili Olmayan Taraflardan Ticari Alacaklar, şirketin genel performansı ve finansal durumuna bağlı olarak değişti.",neden,"icari Alacaklar
7,22
17.455.651
16.942.410
İlişkili Olmayan Taraflardan Ticari Alacaklar
7
9.066.372
8.608.813
Diğer Alacaklar
2.651.416
3.096.516
İlişkili Taraflardan Diğer Alacaklar
8,22
2.213.936
2.319.979
İlişkili Olmayan Taraflardan Diğer Alacaklar
8
437.480
776.537
Türev Araçlar
9
2.029.464
50"
1558025_c0004_510,1558025.pdf,4,Konsolide finansal tablolardaki 'önemli yanlışlık' riskleri neye neden oluyordur?,"Hile; muvazaa, sahtekarlık, kasıtlı ihmal, gerçeke aykırı beyan veya iç kontrol ihlali fiillerini içerebildiğinden, hile kaynaklı importantes bir yanlışlığı tespit edememe riski, hata kaynaklı importantes bir yanlışlığı tespit edememe riskinden yüksektir.",sayısal,"kteyiz. Tarafımızca ayrıca:
· Konsolide finansal tablolardaki hata veya hile kaynaklı ""önemli yanlışlık"" riskleri belirlenmekte ve değerlendirilmekte; bu risklere karşılık veren denetim prosedürleri
tasarlanmakta ve uygulanmakta ve görüşümüze dayanak teşkil edecek yeterli ve uygun denetim kanıtı eld"
1510162_c0006_785,1510162.pdf,6,Değer Düşüklüğü (İptali) İle İlgili Düzeltmeler ne kadar oldu?,-150.712,sayısal,"fa Gideri İle İlgili Düzeltmeler
4,10,11
10.448.400
9.595.045
Değer Düşüklüğü (İptali) İle İlgili Düzeltmeler
-74.999
-150.712
Stok Değer Düşüklüğü (İptali) ile İlgili Düzeltmeler
8, 30
-74.999
-150.712
Karşılıklar İle İlgili Düzeltmeler
30
2.391.495
4.830.994
Pazarlıklı Satın Alım Sonucu Oluşan Kaz"
1477063_c0004_232,1477063.pdf,4,Neden uzun vadeli borçlanmalar arttı?,Uzun vadeli borçlanmalar arttı karena bankalar ile kiralama işlemlerinden borçlar arttı ve diğer faktörler de rol oynadı.,neden,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Uzun Vadeli Borçlanmalar
22
166.085.410.756
137.056.673.716
İlişkili Olmayan Taraflardan Uzun Vadeli Borçlanmalar
166.085.410.756
137.056.673.716
Banka Kredileri
22
2.708.532.094
808.687.12"
1595642_c0013_662,1595642.pdf,13,Önceki Yıl Gider ve Zararları ne kadar oldu?,0 TL,sayısal," Zararlar (-)
0
0
Kambiyo Zararları (-)
26
-374.897.305
-652.314.573
Amortisman Giderleri (-)
-68.534.270
-37.111.042
Diğer Yatırım Giderleri (-)
-256.300.954
-204.187.947
DİĞER FAALİYETLERDEN VE OLAĞANDIŞI FAALİYETLERDEN 
GELİR VE KARLAR İLE GİDER VE ZARARLAR (+/-)
-1.251.349.105
-863.968.547
Karşı"
1467371_c0005_900,1467371.pdf,5,Özkaynaklar ve Toplam Özkaynalardaki değişim ne kadar?,-9.372.362,tarih," 
Karşılıklar
12
283.379
237.575
Ertelenmiş Vergi Yükümlülüğü
23
6.693.200
6.401.531
TOPLAM UZUN VADELİ YÜKÜMLÜLÜKLER
23.774.789
12.343.189
TOPLAM YÜKÜMLÜLÜKLER
36.108.559
27.719.226
ÖZKAYNAKLAR
Ana Ortaklığa Ait Özkaynaklar
28.474.794
26.399.659
Ödenmiş Sermaye
16
191.012
191.012
Sermaye Düzeltme F"
1569931_c0016_350,1569931.pdf,16,Dönem Başı Bakiyeler 1.140.000.000'dir.,"Bu bakiye, 01.01.2024 - 31.12.2024 dönemi için şirketin starting capitalidir.",sayısal," Zararı
Maddi Duran Varlık Yeniden Değerleme Artışları/Azalışları
Tanımlanmış Fayda Planları Yeniden Ölçüm Kazançları/Kayıpları
Önceki Dönem
01.01.2024 - 31.12.2024
Özkaynaklar Değişim Tablosu
Özkaynaklar Değişim Tablosu
Dönem Başı Bakiyeler
1.140.000.000
21.792.017.476
-1.845.932.665
2.018.686.952
"
1468852_c0004_319,1468852.pdf,4,MADDİ DURAN VARLIKLAR (Net) ne kadar oldu?,37.343.950,sayısal,"
109.677.232
33.556.668
46.322.305
79.878.973
İştirakler (Net)
5.1.9
207.519
0
207.519
168.208
0
168.208
Bilanço (Finansal Durum Tablosu) (TFRS 9'a Göre Karşılık Ayrılmış)

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 "
1553974_c0018_682,1553974.pdf,18,Bu dönemde Para Satım Opsiyonları'ne olan total para tutar nedir?,22.973.644,sayısal,".159.655
323.189.319
Swap Para Satım İşlemleri
158.585.774
336.819.187
495.404.961
121.060.177
274.545.733
395.605.910
Swap Faiz Alım İşlemleri
14.788.062
325.162.954
339.951.016
15.409.823
289.492.149
304.901.972
Swap Faiz Satım İşlemleri
14.788.062
325.162.954
339.951.016
14.509.823
289.492.149
30"
1475250_c0015_364,1475250.pdf,15,Dönem Sonundaki Nakit ve Nakde Eşdeğer Varlıklar ne kadar?,40.117.130,tarih,"0
0
Vadesi Gelmiş Borçlarda Net Artış (Azalış)
0
0
Diğer Borçlarda Net Artış (Azalış)
22.337.595
-4.069.552
Bankacılık Faaliyetlerinden Kaynaklanan Net Nakit Akışı
-9.992.087
-5.244.390
YATIRIM FAALİYETLERİNE İLİŞKİN NAKİT AKIŞLARI
Yatırım Faaliyetlerinden Kaynaklanan Net Nakit Akışları
-4.433.329
-"
1477891_c0014_742,1477891.pdf,14,Özkaynaklar Değişim Tablosu 01.01.2024 - 30.06.2024 ne kadar oldu?,Başı bakiyeler 3.500.000 TL'ye çıktı.,tarih,"ç / 
Kayıpları
Opsiyonların Zaman Değerindeki 
Değişiklikler
Geçmiş Yıllar Kar / 
Zararları
Net Dönem Karı 
Zararı
Maddi Duran Varlık Yeniden Değerleme Artışları/
Azalışları
Tanımlanmış Fayda Planları Yeniden Ölçüm Kazançları/
Kayıpları
Nakit Akış Riskinden Korunma Kazançları (
Kayıpları)
Yurtdışınd"
1479968_c0003_786,1479968.pdf,3,Uzun Vadeli Borçlanmalar ne kadar?,20.879.282,sayısal,"rşılıklar
1.512.756
692.571
Diğer Kısa Vadeli Yükümlülükler
828.738
640.620
ARA TOPLAM
58.458.705
33.187.203
TOPLAM KISA VADELİ YÜKÜMLÜLÜKLER
58.458.705
33.187.203
UZUN VADELİ YÜKÜMLÜLÜKLER
Uzun Vadeli Borçlanmalar
6
20.879.282
38.193.147
Uzun Vadeli Karşılıklar
2.086.916
1.956.625
Çalışanlara Sağla"
1597739_c0005_355,1597739.pdf,5,Nakit Akış Riskinden Korunmaya İlişkin diğer kapsamlı gelirden kar veya zararda sınıflandırılacak paylar ne kadar?,-982.658,sayısal,"e İlişkin Yabancı Para 
Çevrim Farkları
532.896
-689.421
Nakit Akış Riskinden Korunmaya İlişkin Diğer Kapsamlı 
Gelir (Gider)
399.247
148.518
Nakit Akış Riskinden Korunma Kazançları (Kayıpları)
399.247
148.518
Özkaynak Yöntemiyle Değerlenen Yatırımların Diğer 
Kapsamlı Gelirinden Kar veya Zararda Sı"
1566681_c0003_649,1566681.pdf,3,Konsolide finansal tabloları hazırlarken Grup'un sürekliliğini devam ettirme kabiliyetinin değerlendirilmesinden sorumludur.,"Evet, konsolide finansal tabloları hazırlarken Grup'un sürekliliğini devam ettirme kabiliyetinin değerlendirilmesinden sorumludur. Bu, Grup'u tasfiye etme ya da ticari faaliyeti sona erdirme niyeti ya da mecburiyeti bulunmadığı sürece işletmenin sürekliliği esasını kullanmaktan sorumludur.",neden,"ili olmayan taraflardan ticari alacaklara ilişkin Not 2 
ve Not 5'te yer alan açıklamaların yeterliliği ilgili 
TFRS'ler kapsamında tarafımızca değerlendirilmiştir.
4) Yönetimin ve Üst Yönetimden Sorumlu Olanların Konsolide Finansal Tablolara İlişkin Sorumlulukları
Grup yönetimi; konsolide finansal "
1467937_c0002_173,1467937.pdf,2,Kisa vadeli Borçlanmaların toplamı ne kadar oldu?,9.562.745,sayısal,"
9
3.219.361
2.890.741
Peşin Ödenmiş Giderler
252.381
137.937
Cari Dönem Vergisiyle İlgili Varlıklar
12.133
54.634
Diğer Dönen Varlıklar
129.190
241.240
ARA TOPLAM
12.534.325
12.609.364
TOPLAM DÖNEN VARLIKLAR
12.534.325
12.609.364
DURAN VARLIKLAR
Finansal Yatırımlar
5
4.329.845
4.876.910
Ticari Alac"
1510162_c0001_800,1510162.pdf,1,TOPLAM DURAN VARLIKLAR ne kadar?,340.147.825,sayısal,"
9.369.555
7.634.611
Peşin Ödenmiş Giderler
12
5.806.507
5.015.928
Ertelenmiş Vergi Varlığı
26
829.085
1.115.147
Diğer Duran Varlıklar
13
20.214.391
21.015.779
TOPLAM DURAN VARLIKLAR
340.147.825
336.825.284
TOPLAM VARLIKLAR
610.140.441
569.612.154
KAYNAKLAR
KISA VADELİ YÜKÜMLÜLÜKLER
Kısa Vadeli Borç"
1514970_c0005_604,1514970.pdf,5,Devlet Teşvik ve Yardımları ne kadar?,0,sayısal,"s Sektörü Faaliyetlerinden İlişkili Olmayan 
Taraflara Borçlar
0
0
Çalışanlara Sağlanan Faydalar Kapsamında Borçlar
12.691
11.777
Diğer Borçlar
254.441
36.962
İlişkili Taraflara Diğer Borçlar
3
249.691
31.961
İlişkili Olmayan Taraflara Diğer Borçlar
4.750
5.001
Müşteri Sözleşmelerinden Doğan Yükümlü"
1505620_c0000_935,1505620.pdf,0,Neden Sigorta Şirketleri Finansal Raporu yayımlandı?,Finansal Tablolara ilişkin Genel Açıklama,neden,"2025 3.Çeyrek Konsolide Finansal Tablolar
TÜRKİYE SİGORTA A.Ş.
Sigorta Şirketleri Finansal Rapor
Konsolide
2025 - 3. 3 Aylık Bildirim
KAMUYU AYDINLATMA PLATFORMU
Finansal Tablolara ilişkin Genel Açıklama
KAP'ta yayınlanma tarihi ve saati: 20.10.2025 07:34:22
https://www.kap.org.tr/tr/Bildirim/150562"
1467968_c0003_115,1467968.pdf,3,Nasıl değişti finansal durum?,Bu dönemde şirketin genel performansı daha iyi oldu.,karşılaştırma,"ar
0
0
Diğer Borçlar
0
0
Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan 
Yükümlülüklerin Dışında Kalanlar)
9
375.783.964
397.580.675
İlişkili Taraflardan Ertelenmiş Gelirler (Müşteri 
Sözleşmelerinden Doğan Yükümlülüklerin Dışında 
Kalanlar)
0
0
İlişkili Olmayan Taraflardan Ertelenmiş Gelirler "
